brand,model,year,milage,transmission,accident,fuel_type,ext_col,int_col,price
Toyota,Prius,2016,271251.0,Automatic,na,Petrol,na,na,80164.4
Tesla,Model S,2008,55781.0,Automatic,na,Hybrid,na,na,58177.06
Honda,Accord,2016,266013.0,Automatic,na,Hybrid,na,na,39038.44
Mercedes,C-Class,2023,7971.0,Manual,na,Hybrid,na,na,13155.02
Mercedes,GLC,2008,254927.0,Manual,na,Diesel,na,na,74341.98
Toyota,RAV4,2008,287795.0,Manual,na,Hybrid,na,na,87758.12
Audi,A4,2000,23446.0,Automatic,na,Diesel,na,na,97156.13
Audi,A4,2001,257419.0,Automatic,na,Petrol,na,na,93026.99
Toyota,Corolla,2015,169180.0,Manual,na,Electric,na,na,80754.7
Audi,Q5,2000,3823.0,Manual,na,Diesel,na,na,66129.83
Tesla,Model X,2009,144526.0,Automatic,na,Diesel,na,na,79238.71
Tesla,Model X,2017,135004.0,Manual,na,Electric,na,na,46047.95
Audi,A4,2007,205162.0,Automatic,na,Electric,na,na,61503.74
Mercedes,GLA,2020,67965.0,Manual,na,Petrol,na,na,38126.48
Audi,Q7,2010,272654.0,Automatic,na,Hybrid,na,na,36037.38
Tesla,Model X,2022,141609.0,Manual,na,Diesel,na,na,76885.72
Ford,Explorer,2001,105935.0,Manual,na,Hybrid,na,na,48123.61
BMW,X5,2007,233705.0,Automatic,na,Diesel,na,na,25155.32
Honda,CR-V,2021,253978.0,Automatic,na,Petrol,na,na,24184.13
Ford,Mustang,2007,144854.0,Automatic,na,Electric,na,na,86621.37
Audi,A4,2016,78004.0,Manual,na,Petrol,na,na,69387.25
Mercedes,GLC,2014,22072.0,Automatic,na,Electric,na,na,56874.38
Toyota,Corolla,2016,81015.0,Automatic,na,Hybrid,na,na,43089.18
Audi,Q5,2022,225075.0,Manual,na,Hybrid,na,na,45927.65
Mercedes,GLA,2023,220010.0,Automatic,na,Petrol,na,na,10456.34
BMW,3 Series,2012,72746.0,Automatic,na,Electric,na,na,48216.46
Audi,Q5,2018,176774.0,Automatic,na,Petrol,na,na,80568.22
Tesla,Model X,2004,128259.0,Manual,na,Electric,na,na,41858.72
Toyota,Camry,2011,30916.0,Manual,na,Electric,na,na,41440.22
Mercedes,GLA,2000,27268.0,Manual,na,Hybrid,na,na,6493.08
Mercedes,E-Class,2022,175050.0,Automatic,na,Hybrid,na,na,48494.35
Mercedes,C-Class,2004,243966.0,Manual,na,Electric,na,na,7407.08
BMW,5 Series,2007,23259.0,Automatic,na,Electric,na,na,59183.2
Audi,Q5,2012,79400.0,Automatic,na,Electric,na,na,53144.42
BMW,3 Series,2007,296437.0,Automatic,na,Hybrid,na,na,84800.81
Honda,Accord,2022,111581.0,Manual,na,Hybrid,na,na,60269.16
Honda,Accord,2010,7043.0,Manual,na,Diesel,na,na,35725.6
Audi,Q7,2000,181502.0,Automatic,na,Electric,na,na,54041.95
Tesla,Model Y,2012,107009.0,Automatic,na,Diesel,na,na,71472.1
BMW,X5,2018,209137.0,Manual,na,Electric,na,na,13926.56
Toyota,RAV4,2023,161940.0,Manual,na,Hybrid,na,na,64002.04
Mercedes,E-Class,2002,288453.0,Manual,na,Diesel,na,na,92079.5
Mercedes,GLC,2023,285428.0,Automatic,na,Diesel,na,na,33417.38
Audi,A4,2016,113259.0,Manual,na,Petrol,na,na,64529.38
Tesla,Model 3,2004,100804.0,Manual,na,Electric,na,na,83026.3
Honda,Accord,2019,69000.0,Manual,na,Hybrid,na,na,53621.61
Honda,Accord,2020,84179.0,Automatic,na,Petrol,na,na,73208.06
Mercedes,C-Class,2007,291409.0,Manual,na,Petrol,na,na,34545.98
Audi,A3,2013,260226.0,Automatic,na,Electric,na,na,34075.55
BMW,X3,2003,23880.0,Automatic,na,Petrol,na,na,68420.48
Honda,Civic,2010,201264.0,Automatic,na,Electric,na,na,72013.84
BMW,X5,2019,172438.0,Manual,na,Petrol,na,na,94015.92
Tesla,Model Y,2014,245352.0,Manual,na,Electric,na,na,26359.66
Honda,Civic,2018,67396.0,Manual,na,Hybrid,na,na,49480.67
Honda,CR-V,2006,279250.0,Automatic,na,Electric,na,na,28798.78
Ford,Focus,2018,56731.0,Manual,na,Electric,na,na,12608.76
Honda,Fit,2018,75010.0,Automatic,na,Diesel,na,na,43306.9
Toyota,Prius,2010,249091.0,Manual,na,Hybrid,na,na,40537.67
Audi,A4,2004,294743.0,Manual,na,Hybrid,na,na,30691.24
Audi,A4,2004,71326.0,Manual,na,Hybrid,na,na,33214.51
BMW,3 Series,2021,248876.0,Manual,na,Petrol,na,na,39239.12
Tesla,Model 3,2007,9004.0,Automatic,na,Diesel,na,na,98939.58
Honda,Civic,2009,115018.0,Automatic,na,Hybrid,na,na,79380.99
Toyota,Prius,2005,25792.0,Automatic,na,Petrol,na,na,11783.11
BMW,5 Series,2014,54645.0,Automatic,na,Petrol,na,na,87879.25
Ford,Fiesta,2015,7232.0,Manual,na,Petrol,na,na,65163.82
BMW,X5,2016,54766.0,Automatic,na,Diesel,na,na,89606.41
BMW,X5,2007,120601.0,Automatic,na,Petrol,na,na,37462.42
Honda,Fit,2007,81588.0,Automatic,na,Diesel,na,na,49129.29
Ford,Focus,2008,179614.0,Manual,na,Electric,na,na,90141.57
BMW,X3,2001,5913.0,Automatic,na,Petrol,na,na,30894.45
Toyota,RAV4,2014,112406.0,Automatic,na,Hybrid,na,na,91972.58
Toyota,Camry,2017,113693.0,Manual,na,Petrol,na,na,83707.47
Audi,Q7,2002,93449.0,Manual,na,Electric,na,na,98153.0
Ford,Mustang,2016,10567.0,Automatic,na,Electric,na,na,35804.47
Ford,Focus,2003,38379.0,Automatic,na,Petrol,na,na,27396.55
Audi,Q7,2003,206040.0,Manual,na,Electric,na,na,36432.36
BMW,3 Series,2013,262463.0,Automatic,na,Diesel,na,na,95691.73
Ford,Fiesta,2008,90005.0,Manual,na,Diesel,na,na,36641.96
Toyota,Prius,2008,223098.0,Automatic,na,Petrol,na,na,58695.12
Toyota,Camry,2022,4791.0,Automatic,na,Diesel,na,na,43349.53
Honda,Fit,2017,131401.0,Automatic,na,Diesel,na,na,42640.91
Ford,Explorer,2009,205459.0,Automatic,na,Hybrid,na,na,23370.97
BMW,X5,2020,61032.0,Automatic,na,Petrol,na,na,56022.56
Audi,A4,2003,175150.0,Manual,na,Electric,na,na,85693.4
Audi,Q7,2011,21300.0,Manual,na,Petrol,na,na,9701.08
BMW,X3,2007,55609.0,Automatic,na,Diesel,na,na,89476.53
Tesla,Model 3,2001,191634.0,Automatic,na,Hybrid,na,na,68219.93
Mercedes,GLA,2021,90045.0,Automatic,na,Petrol,na,na,63590.12
Honda,Civic,2012,267847.0,Manual,na,Petrol,na,na,64460.52
Audi,Q7,2020,223717.0,Manual,na,Diesel,na,na,33145.63
Ford,Focus,2015,219162.0,Manual,na,Diesel,na,na,44438.73
Honda,Civic,2001,27676.0,Manual,na,Petrol,na,na,80932.55
Ford,Focus,2010,220412.0,Manual,na,Diesel,na,na,34106.2
Tesla,Model X,2009,176512.0,Manual,na,Diesel,na,na,49651.92
Toyota,Corolla,2014,167995.0,Manual,na,Diesel,na,na,6865.07
Honda,CR-V,2016,291946.0,Manual,na,Diesel,na,na,74688.04
Audi,A4,2007,124786.0,Automatic,na,Diesel,na,na,44681.71
Honda,Accord,2017,68147.0,Manual,na,Hybrid,na,na,54909.08
Honda,Civic,2022,22075.0,Manual,na,Diesel,na,na,15895.49
Honda,Accord,2008,205788.0,Manual,na,Electric,na,na,99212.85
Mercedes,GLA,2007,9304.0,Manual,na,Petrol,na,na,33734.44
Honda,Civic,2013,129851.0,Automatic,na,Hybrid,na,na,65324.02
Ford,Fiesta,2017,59622.0,Manual,na,Hybrid,na,na,60217.45
Toyota,Camry,2021,108654.0,Automatic,na,Diesel,na,na,79583.76
Tesla,Model S,2019,249109.0,Automatic,na,Petrol,na,na,32914.51
BMW,X3,2019,286172.0,Automatic,na,Electric,na,na,76813.1
Honda,CR-V,2020,39328.0,Manual,na,Diesel,na,na,41337.66
Audi,Q5,2011,289445.0,Manual,na,Petrol,na,na,44060.29
Honda,Accord,2018,218348.0,Manual,na,Diesel,na,na,68907.69
Audi,A3,2013,36845.0,Automatic,na,Diesel,na,na,79507.15
Ford,Explorer,2016,76394.0,Automatic,na,Diesel,na,na,68352.33
Audi,Q7,2023,175231.0,Automatic,na,Diesel,na,na,90488.55
BMW,3 Series,2020,80722.0,Automatic,na,Diesel,na,na,32090.11
Toyota,Corolla,2002,287374.0,Manual,na,Diesel,na,na,90558.59
Audi,A4,2022,92554.0,Manual,na,Diesel,na,na,17432.03
Audi,A4,2006,49262.0,Manual,na,Electric,na,na,67655.38
Toyota,Corolla,2016,41722.0,Automatic,na,Hybrid,na,na,57024.91
BMW,X5,2011,171231.0,Automatic,na,Electric,na,na,51990.41
Honda,Civic,2008,240740.0,Manual,na,Diesel,na,na,34536.64
Audi,A3,2014,87052.0,Manual,na,Diesel,na,na,52854.61
Toyota,Camry,2017,100808.0,Automatic,na,Electric,na,na,20368.47
Ford,Explorer,2020,255416.0,Manual,na,Electric,na,na,40085.49
Toyota,Camry,2012,262128.0,Manual,na,Hybrid,na,na,14374.69
Ford,Focus,2020,221281.0,Automatic,na,Electric,na,na,59325.43
BMW,X5,2007,246052.0,Automatic,na,Hybrid,na,na,14097.95
Honda,Fit,2013,104697.0,Automatic,na,Diesel,na,na,20232.74
Toyota,RAV4,2007,231572.0,Manual,na,Petrol,na,na,13119.35
Tesla,Model X,2013,232842.0,Automatic,na,Petrol,na,na,41224.51
Tesla,Model Y,2006,96299.0,Manual,na,Petrol,na,na,84986.05
Mercedes,GLC,2022,165746.0,Manual,na,Petrol,na,na,91155.16
Audi,A3,2011,149177.0,Automatic,na,Diesel,na,na,11829.5
BMW,X5,2010,160811.0,Manual,na,Petrol,na,na,65282.26
Toyota,Prius,2021,163041.0,Automatic,na,Electric,na,na,70016.62
Tesla,Model X,2021,14497.0,Automatic,na,Electric,na,na,55708.14
Audi,Q5,2010,254204.0,Manual,na,Petrol,na,na,68363.56
Tesla,Model Y,2021,257471.0,Manual,na,Electric,na,na,27200.62
Toyota,RAV4,2012,92019.0,Automatic,na,Hybrid,na,na,51516.2
Ford,Explorer,2017,190326.0,Automatic,na,Diesel,na,na,42133.21
Toyota,Prius,2001,109017.0,Automatic,na,Petrol,na,na,13522.26
Mercedes,C-Class,2020,218220.0,Automatic,na,Petrol,na,na,64427.86
Toyota,Corolla,2014,105153.0,Automatic,na,Diesel,na,na,52045.44
Toyota,RAV4,2019,33826.0,Automatic,na,Electric,na,na,31141.53
Mercedes,C-Class,2017,110034.0,Manual,na,Diesel,na,na,50000.1
BMW,5 Series,2014,84242.0,Manual,na,Diesel,na,na,78653.31
Toyota,RAV4,2018,50100.0,Manual,na,Electric,na,na,81157.49
Mercedes,GLC,2022,221171.0,Manual,na,Diesel,na,na,66704.98
Audi,Q5,2023,12809.0,Automatic,na,Electric,na,na,49436.04
Ford,Explorer,2011,64450.0,Manual,na,Electric,na,na,59696.22
Ford,Focus,2012,111126.0,Manual,na,Diesel,na,na,41576.46
Toyota,RAV4,2021,264237.0,Automatic,na,Hybrid,na,na,17022.85
BMW,X5,2010,44498.0,Manual,na,Electric,na,na,41633.96
BMW,X3,2004,116251.0,Automatic,na,Diesel,na,na,55381.61
Audi,Q7,2000,40985.0,Automatic,na,Electric,na,na,61889.23
Toyota,Corolla,2023,294153.0,Automatic,na,Hybrid,na,na,93901.09
Ford,Fiesta,2002,17718.0,Automatic,na,Hybrid,na,na,78846.68
BMW,X3,2021,278849.0,Automatic,na,Petrol,na,na,19439.29
Toyota,Prius,2018,62598.0,Manual,na,Electric,na,na,21547.31
Tesla,Model 3,2022,274383.0,Manual,na,Electric,na,na,14547.0
BMW,3 Series,2006,46665.0,Manual,na,Diesel,na,na,75127.26
Mercedes,C-Class,2011,294418.0,Automatic,na,Electric,na,na,72081.62
Tesla,Model 3,2014,146075.0,Manual,na,Petrol,na,na,98704.48
BMW,X5,2004,161938.0,Manual,na,Hybrid,na,na,54592.22
Ford,Focus,2014,153060.0,Manual,na,Hybrid,na,na,83509.42
Honda,CR-V,2007,221516.0,Manual,na,Petrol,na,na,59761.79
Tesla,Model Y,2009,136746.0,Automatic,na,Electric,na,na,88038.24
Audi,A4,2015,201610.0,Manual,na,Electric,na,na,73497.0
Audi,A3,2007,66446.0,Automatic,na,Petrol,na,na,66073.98
Ford,Mustang,2000,29072.0,Automatic,na,Diesel,na,na,58686.65
BMW,3 Series,2011,33717.0,Manual,na,Hybrid,na,na,73682.2
Toyota,Prius,2004,218417.0,Automatic,na,Petrol,na,na,44867.12
BMW,X3,2002,157723.0,Automatic,na,Petrol,na,na,14174.78
Ford,Focus,2000,109525.0,Automatic,na,Electric,na,na,8798.68
Audi,Q7,2003,213092.0,Automatic,na,Hybrid,na,na,50507.25
BMW,3 Series,2007,4646.0,Automatic,na,Electric,na,na,61932.7
Audi,A3,2002,175403.0,Automatic,na,Petrol,na,na,12490.66
Tesla,Model S,2009,284329.0,Automatic,na,Diesel,na,na,32255.84
Toyota,Corolla,2001,229728.0,Manual,na,Hybrid,na,na,35593.06
Tesla,Model Y,2010,52107.0,Manual,na,Petrol,na,na,58465.58
Audi,Q5,2009,244865.0,Automatic,na,Petrol,na,na,31455.83
Audi,A3,2020,279707.0,Automatic,na,Diesel,na,na,14086.62
Honda,Accord,2013,70729.0,Manual,na,Petrol,na,na,20661.39
Honda,Civic,2006,277845.0,Manual,na,Petrol,na,na,21525.04
Tesla,Model S,2001,200144.0,Manual,na,Hybrid,na,na,85056.02
Mercedes,GLC,2008,215494.0,Manual,na,Hybrid,na,na,32010.37
Tesla,Model X,2015,252615.0,Automatic,na,Hybrid,na,na,72895.71
Honda,Fit,2012,128331.0,Automatic,na,Electric,na,na,58944.68
Audi,A4,2008,160482.0,Manual,na,Diesel,na,na,97818.68
Ford,Fiesta,2019,99280.0,Manual,na,Hybrid,na,na,30918.15
Tesla,Model S,2003,189787.0,Manual,na,Electric,na,na,20045.44
Audi,A3,2021,38665.0,Manual,na,Electric,na,na,9943.59
Ford,Explorer,2009,278101.0,Automatic,na,Diesel,na,na,27891.17
Ford,Focus,2021,259285.0,Manual,na,Diesel,na,na,69986.73
Honda,CR-V,2011,163947.0,Manual,na,Petrol,na,na,13099.53
Tesla,Model 3,2016,113828.0,Manual,na,Electric,na,na,28246.68
BMW,3 Series,2013,132698.0,Automatic,na,Hybrid,na,na,86254.29
Toyota,RAV4,2013,90815.0,Automatic,na,Diesel,na,na,60380.53
Honda,Fit,2001,194894.0,Automatic,na,Electric,na,na,11604.55
Honda,Civic,2020,203485.0,Manual,na,Hybrid,na,na,9529.9
BMW,X5,2019,164714.0,Manual,na,Electric,na,na,10806.67
Toyota,Prius,2010,32356.0,Manual,na,Diesel,na,na,94478.13
Audi,Q5,2015,265953.0,Automatic,na,Petrol,na,na,85737.79
Mercedes,C-Class,2018,297019.0,Automatic,na,Electric,na,na,85269.3
Tesla,Model 3,2022,241121.0,Manual,na,Hybrid,na,na,92800.59
Mercedes,C-Class,2005,271609.0,Manual,na,Diesel,na,na,52999.26
Audi,Q7,2023,197167.0,Automatic,na,Petrol,na,na,28497.74
Honda,Fit,2018,196322.0,Manual,na,Hybrid,na,na,43128.06
Toyota,Prius,2004,15250.0,Manual,na,Hybrid,na,na,73292.09
Honda,Accord,2003,46023.0,Manual,na,Hybrid,na,na,88223.12
Ford,Fiesta,2014,101350.0,Automatic,na,Electric,na,na,46333.64
Honda,Fit,2003,177696.0,Manual,na,Diesel,na,na,55861.19
Honda,Accord,2019,16427.0,Manual,na,Hybrid,na,na,93519.38
Audi,A3,2009,210084.0,Manual,na,Electric,na,na,15212.37
Audi,A4,2023,134511.0,Manual,na,Diesel,na,na,86918.43
Audi,A3,2021,218403.0,Automatic,na,Diesel,na,na,20134.21
Mercedes,E-Class,2002,78672.0,Automatic,na,Electric,na,na,50966.83
Ford,Mustang,2004,17300.0,Automatic,na,Electric,na,na,25750.2
Audi,A3,2005,19659.0,Manual,na,Hybrid,na,na,62280.02
Toyota,Camry,2020,162475.0,Automatic,na,Diesel,na,na,58064.48
Mercedes,GLC,2021,245259.0,Manual,na,Petrol,na,na,41100.7
BMW,X3,2007,10360.0,Automatic,na,Electric,na,na,87013.83
Toyota,Camry,2006,283568.0,Manual,na,Diesel,na,na,67682.27
Tesla,Model Y,2020,98035.0,Automatic,na,Diesel,na,na,73514.49
Tesla,Model X,2009,48791.0,Automatic,na,Hybrid,na,na,19312.68
Toyota,RAV4,2005,199867.0,Automatic,na,Petrol,na,na,88900.74
Audi,Q5,2013,274444.0,Manual,na,Hybrid,na,na,20868.82
BMW,X5,2003,33370.0,Manual,na,Petrol,na,na,26164.57
BMW,3 Series,2012,200903.0,Manual,na,Petrol,na,na,17165.24
Mercedes,GLC,2019,27209.0,Automatic,na,Electric,na,na,46834.12
BMW,5 Series,2016,283071.0,Manual,na,Diesel,na,na,89332.38
Tesla,Model 3,2022,34579.0,Manual,na,Diesel,na,na,28982.51
Ford,Mustang,2006,271176.0,Manual,na,Diesel,na,na,40506.57
Audi,A3,2003,93254.0,Manual,na,Petrol,na,na,85376.31
BMW,3 Series,2013,113528.0,Manual,na,Diesel,na,na,63692.45
Mercedes,GLA,2002,223274.0,Manual,na,Electric,na,na,76403.56
Tesla,Model X,2023,238292.0,Automatic,na,Petrol,na,na,25330.0
Ford,Focus,2004,181026.0,Automatic,na,Petrol,na,na,73066.54
Honda,CR-V,2015,248342.0,Manual,na,Petrol,na,na,26623.0
Honda,CR-V,2022,219437.0,Automatic,na,Petrol,na,na,98794.83
Ford,Fiesta,2019,278076.0,Automatic,na,Electric,na,na,58189.18
Tesla,Model 3,2003,287858.0,Manual,na,Diesel,na,na,71085.73
Mercedes,E-Class,2023,57803.0,Manual,na,Electric,na,na,16248.15
Ford,Mustang,2023,133624.0,Automatic,na,Diesel,na,na,28812.32
Audi,A3,2001,56627.0,Manual,na,Electric,na,na,18275.36
Audi,Q5,2017,177059.0,Automatic,na,Hybrid,na,na,42066.22
Honda,Fit,2018,45380.0,Automatic,na,Hybrid,na,na,31992.91
BMW,5 Series,2018,160322.0,Automatic,na,Hybrid,na,na,74627.61
Mercedes,E-Class,2016,199416.0,Manual,na,Hybrid,na,na,15327.35
Honda,Fit,2013,146367.0,Automatic,na,Petrol,na,na,76445.64
BMW,X3,2018,272667.0,Manual,na,Petrol,na,na,9341.96
BMW,X3,2021,259125.0,Manual,na,Electric,na,na,24191.69
Audi,A4,2023,13769.0,Manual,na,Electric,na,na,80236.67
Tesla,Model X,2012,112035.0,Manual,na,Hybrid,na,na,75563.78
Toyota,Camry,2011,175717.0,Manual,na,Diesel,na,na,50250.98
Tesla,Model Y,2005,221815.0,Automatic,na,Hybrid,na,na,9748.36
Toyota,Camry,2020,231832.0,Manual,na,Electric,na,na,62939.91
Ford,Focus,2003,156629.0,Manual,na,Hybrid,na,na,43638.79
Audi,Q7,2018,234799.0,Manual,na,Electric,na,na,35070.17
BMW,5 Series,2015,168157.0,Manual,na,Hybrid,na,na,65839.01
Mercedes,GLA,2012,144542.0,Manual,na,Diesel,na,na,46478.38
Toyota,Corolla,2003,118643.0,Automatic,na,Hybrid,na,na,13780.0
Tesla,Model S,2022,210154.0,Manual,na,Diesel,na,na,92015.29
BMW,3 Series,2016,137877.0,Manual,na,Diesel,na,na,78956.84
Toyota,Prius,2022,213396.0,Automatic,na,Electric,na,na,10355.93
Toyota,Prius,2000,225956.0,Manual,na,Diesel,na,na,54881.07
Toyota,Corolla,2017,181844.0,Automatic,na,Petrol,na,na,12920.87
Mercedes,GLA,2019,101422.0,Automatic,na,Petrol,na,na,84542.54
Audi,Q7,2016,268774.0,Automatic,na,Petrol,na,na,63236.33
Mercedes,C-Class,2014,277845.0,Automatic,na,Electric,na,na,21382.67
Honda,CR-V,2010,145931.0,Manual,na,Petrol,na,na,6970.43
BMW,5 Series,2021,117556.0,Manual,na,Electric,na,na,8000.2
Audi,Q7,2012,228495.0,Automatic,na,Electric,na,na,53199.72
Audi,Q7,2000,254809.0,Automatic,na,Petrol,na,na,74765.48
Audi,Q7,2016,205384.0,Manual,na,Diesel,na,na,16479.84
Tesla,Model S,2005,15021.0,Automatic,na,Hybrid,na,na,26021.99
Audi,Q5,2003,200935.0,Automatic,na,Electric,na,na,36089.69
Mercedes,GLA,2019,204222.0,Automatic,na,Petrol,na,na,25717.29
Audi,Q7,2015,64361.0,Manual,na,Electric,na,na,42176.97
Ford,Explorer,2014,272499.0,Automatic,na,Diesel,na,na,58163.43
BMW,5 Series,2014,98841.0,Manual,na,Diesel,na,na,70068.99
Audi,A3,2005,180076.0,Manual,na,Petrol,na,na,96558.64
BMW,5 Series,2014,246300.0,Manual,na,Electric,na,na,93430.15
Ford,Explorer,2013,160786.0,Automatic,na,Hybrid,na,na,59162.06
Ford,Explorer,2010,17198.0,Automatic,na,Hybrid,na,na,74744.26
BMW,X3,2006,258466.0,Manual,na,Electric,na,na,95332.86
Toyota,Corolla,2008,18740.0,Manual,na,Electric,na,na,12929.83
Honda,Civic,2015,265954.0,Manual,na,Electric,na,na,5535.3
Tesla,Model Y,2004,258308.0,Automatic,na,Petrol,na,na,7830.98
Toyota,Corolla,2019,99855.0,Automatic,na,Diesel,na,na,58518.19
Toyota,RAV4,2009,210192.0,Manual,na,Hybrid,na,na,77469.18
Mercedes,E-Class,2017,288927.0,Manual,na,Petrol,na,na,39872.12
Tesla,Model Y,2002,121701.0,Automatic,na,Electric,na,na,56797.72
Tesla,Model Y,2012,271615.0,Manual,na,Electric,na,na,54054.8
Toyota,Corolla,2010,110771.0,Automatic,na,Diesel,na,na,14003.23
Audi,A4,2016,6163.0,Automatic,na,Electric,na,na,35550.89
Mercedes,GLA,2021,16065.0,Manual,na,Petrol,na,na,6846.34
Mercedes,C-Class,2012,241262.0,Manual,na,Petrol,na,na,15517.04
Ford,Fiesta,2005,248924.0,Automatic,na,Diesel,na,na,82126.53
Tesla,Model 3,2016,179420.0,Automatic,na,Petrol,na,na,83794.28
Toyota,Camry,2012,281298.0,Automatic,na,Hybrid,na,na,81184.9
Ford,Focus,2018,20229.0,Automatic,na,Petrol,na,na,74047.77
BMW,X5,2020,250470.0,Automatic,na,Petrol,na,na,80364.72
Honda,Civic,2018,158069.0,Manual,na,Petrol,na,na,68743.32
Mercedes,GLC,2009,21101.0,Automatic,na,Hybrid,na,na,68634.17
BMW,3 Series,2002,40391.0,Automatic,na,Electric,na,na,68399.37
BMW,3 Series,2013,206935.0,Automatic,na,Petrol,na,na,53834.07
Audi,Q7,2018,72723.0,Manual,na,Diesel,na,na,39517.99
Honda,Civic,2004,226293.0,Manual,na,Hybrid,na,na,74368.55
BMW,5 Series,2004,190477.0,Automatic,na,Diesel,na,na,33371.37
BMW,X5,2019,166020.0,Automatic,na,Petrol,na,na,56575.7
Honda,Accord,2016,290604.0,Manual,na,Diesel,na,na,46168.78
Honda,CR-V,2020,197190.0,Manual,na,Petrol,na,na,31279.12
BMW,3 Series,2009,179354.0,Manual,na,Hybrid,na,na,97595.54
Honda,Accord,2004,91725.0,Manual,na,Diesel,na,na,29581.41
BMW,3 Series,2003,212139.0,Automatic,na,Diesel,na,na,34382.84
BMW,3 Series,2005,85779.0,Manual,na,Petrol,na,na,20350.81
Audi,A4,2003,3060.0,Automatic,na,Petrol,na,na,83183.16
Toyota,RAV4,2006,125806.0,Automatic,na,Electric,na,na,60725.99
BMW,3 Series,2006,275875.0,Manual,na,Petrol,na,na,63238.73
Ford,Explorer,2017,115871.0,Manual,na,Petrol,na,na,82953.33
Mercedes,GLC,2002,20719.0,Manual,na,Electric,na,na,37577.37
Tesla,Model 3,2000,49116.0,Manual,na,Petrol,na,na,23395.18
Toyota,RAV4,2023,26325.0,Automatic,na,Petrol,na,na,23848.51
Toyota,RAV4,2003,14551.0,Automatic,na,Electric,na,na,74598.88
Toyota,Prius,2005,286422.0,Automatic,na,Hybrid,na,na,63340.94
Audi,Q7,2008,15141.0,Manual,na,Hybrid,na,na,24602.19
BMW,X3,2021,295759.0,Automatic,na,Petrol,na,na,18781.21
Audi,A4,2013,122058.0,Manual,na,Petrol,na,na,16465.29
BMW,X3,2011,193823.0,Automatic,na,Electric,na,na,64640.87
Audi,A4,2019,112684.0,Manual,na,Electric,na,na,5011.27
Audi,A3,2023,289596.0,Automatic,na,Hybrid,na,na,6740.34
Mercedes,C-Class,2003,50391.0,Automatic,na,Diesel,na,na,42007.55
Ford,Explorer,2020,120288.0,Manual,na,Petrol,na,na,70678.24
Audi,A3,2023,206132.0,Automatic,na,Diesel,na,na,71028.74
Mercedes,GLC,2011,113535.0,Automatic,na,Diesel,na,na,45861.24
Honda,CR-V,2009,142770.0,Manual,na,Electric,na,na,70651.99
Ford,Mustang,2021,239947.0,Manual,na,Petrol,na,na,54504.14
Audi,Q5,2006,86711.0,Manual,na,Petrol,na,na,97808.48
Tesla,Model Y,2002,264509.0,Manual,na,Electric,na,na,20433.72
Toyota,Prius,2022,228625.0,Manual,na,Diesel,na,na,62063.39
Honda,Civic,2013,43372.0,Automatic,na,Electric,na,na,51667.68
Honda,CR-V,2023,44134.0,Manual,na,Hybrid,na,na,23474.3
Mercedes,GLA,2009,299967.0,Automatic,na,Petrol,na,na,76249.09
Honda,Accord,2015,71158.0,Automatic,na,Hybrid,na,na,31173.26
Ford,Fiesta,2015,237159.0,Manual,na,Electric,na,na,41262.43
Audi,A3,2021,133021.0,Automatic,na,Petrol,na,na,40608.9
Audi,Q7,2009,49396.0,Automatic,na,Hybrid,na,na,28199.42
Tesla,Model S,2012,31912.0,Manual,na,Hybrid,na,na,45917.01
Toyota,Prius,2005,56947.0,Automatic,na,Diesel,na,na,49967.86
Mercedes,E-Class,2011,44387.0,Manual,na,Petrol,na,na,75701.06
Toyota,Camry,2008,278652.0,Manual,na,Hybrid,na,na,77681.51
Honda,Civic,2012,109249.0,Manual,na,Hybrid,na,na,20062.82
Tesla,Model 3,2003,1919.0,Automatic,na,Diesel,na,na,61313.37
Toyota,Corolla,2023,140689.0,Automatic,na,Hybrid,na,na,90138.79
Ford,Mustang,2010,33298.0,Automatic,na,Hybrid,na,na,15334.73
Audi,A3,2019,237225.0,Automatic,na,Hybrid,na,na,49926.83
Honda,Fit,2017,233725.0,Manual,na,Diesel,na,na,76283.55
Tesla,Model X,2010,276600.0,Automatic,na,Hybrid,na,na,63091.68
Toyota,Camry,2020,109599.0,Manual,na,Hybrid,na,na,14555.64
Mercedes,GLC,2003,83721.0,Automatic,na,Petrol,na,na,42677.58
Ford,Explorer,2017,286384.0,Automatic,na,Petrol,na,na,53187.75
Ford,Focus,2000,271372.0,Automatic,na,Diesel,na,na,99605.33
Toyota,Camry,2006,283830.0,Automatic,na,Electric,na,na,21967.75
Audi,Q7,2005,11920.0,Automatic,na,Petrol,na,na,98330.26
Toyota,Camry,2014,7432.0,Manual,na,Diesel,na,na,40734.23
Honda,Civic,2017,110507.0,Automatic,na,Hybrid,na,na,24030.45
Toyota,Corolla,2023,224647.0,Automatic,na,Hybrid,na,na,44340.36
Ford,Focus,2010,164982.0,Automatic,na,Diesel,na,na,63329.54
Tesla,Model X,2019,121764.0,Automatic,na,Hybrid,na,na,25282.25
Toyota,RAV4,2023,161298.0,Manual,na,Hybrid,na,na,32686.71
Audi,Q7,2014,204222.0,Automatic,na,Electric,na,na,86181.92
Tesla,Model S,2015,112557.0,Manual,na,Hybrid,na,na,99905.9
Mercedes,C-Class,2006,18013.0,Automatic,na,Petrol,na,na,35226.41
BMW,3 Series,2020,21446.0,Manual,na,Hybrid,na,na,19141.4
Toyota,Corolla,2009,201447.0,Manual,na,Diesel,na,na,80351.23
